frame,track_id,direction,class,img_x,img_y,world_x_m,world_y_m,speed_kmh,lane,conf
31,6,North,car,529,108,6.434,6.791,0.2,3,0.531
31,13,South,car,1152,647,3.181,11.524,0.1,3,0.515
31,9,North,car,482,169,2.692,2.468,0.0,1,0.494
31,12,North,car,463,137,2.504,5.968,0.0,1,0.445
31,16,South,car,1148,560,2.351,6.637,3.1,2,0.401
31,14,East,car,990,162,4.905,8.809,3.2,3,0.362
31,15,North,car,447,116,2.103,9.362,0.0,1,0.344
32,1,East,car,851,236,4.097,-1.634,6.9,2,0.895
32,4,West,car,223,626,8.294,7.194,12.3,1,0.895
32,7,East,car,786,191,1.69,-1.403,20.0,1,0.864
32,8,East,car,951,179,4.431,4.691,3.7,3,0.854
32,2,North,car,517,149,4.564,3.232,0.0,2,0.774
32,11,South,car,1139,466,1.257,0.892,16.9,1,0.754
32,10,East,car,858,150,1.078,2.793,11.1,1,0.675
32,3,North,car,498,122,4.566,6.339,0.1,2,0.588
32,6,North,car,529,108,6.454,6.788,0.2,3,0.518
32,9,North,car,482,169,2.713,2.485,0.1,1,0.51
32,5,North,car,554,129,6.538,3.895,0.3,3,0.507
32,13,South,car,1153,647,3.202,11.546,0.1,3,0.447
32,12,North,car,463,137,2.504,5.999,0.1,1,0.371
32,14,East,car,992,162,4.967,8.842,2.9,3,0.355
32,15,North,car,447,115,2.096,9.474,0.4,1,0.321
32,16,South,car,1150,559,2.407,6.525,3.8,2,0.31
33,4,West,car,226,624,8.245,7.089,12.2,1,0.896
33,7,East,car,779,193,1.652,-1.619,20.0,1,0.892
33,1,East,car,850,238,4.116,-1.718,6.9,2,0.884
33,8,East,car,951,179,4.424,4.658,3.7,3,0.814
33,2,North,car,517,149,4.563,3.233,0.0,2,0.762
33,10,East,car,856,150,1.067,2.717,11.1,1,0.664
33,3,North,car,498,122,4.567,6.339,0.1,2,0.587
33,13,South,car,1153,647,3.205,11.553,0.2,3,0.554
33,9,North,car,482,169,2.714,2.491,0.1,1,0.517
33,6,North,car,529,108,6.455,6.79,0.2,3,0.504
33,5,North,car,555,129,6.54,3.895,0.3,3,0.494
33,11,South,car,1136,462,1.171,0.782,17.1,1,0.418
33,12,North,car,463,136,2.505,6.008,0.2,1,0.387
33,15,North,car,446,115,2.094,9.473,0.4,1,0.328
33,16,South,car,1151,559,2.425,6.461,4.0,2,0.328
33,14,East,car,991,162,4.946,8.881,2.7,3,0.317
34,4,West,car,229,625,8.273,7.0,11.9,1,0.896
34,7,East,car,773,194,1.617,-1.819,19.9,1,0.876
34,1,East,car,849,239,4.137,-1.795,6.9,2,0.859
34,8,East,car,950,180,4.42,4.628,3.8,3,0.783
34,2,North,car,517,149,4.564,3.232,0.0,2,0.762
34,10,East,car,855,150,1.049,2.659,10.8,1,0.699
34,11,South,car,1134,459,1.105,0.745,16.9,1,0.627
34,3,North,car,498,122,4.568,6.338,0.1,2,0.579
34,13,South,car,1153,648,3.206,11.557,0.2,3,0.522
34,9,North,car,482,169,2.714,2.486,0.1,1,0.505
34,6,North,car,529,108,6.455,6.78,0.2,3,0.502
34,5,North,car,555,129,6.54,3.893,0.3,3,0.493
34,12,North,car,463,136,2.506,6.0,0.2,1,0.358
34,15,North,car,446,115,2.094,9.472,0.4,1,0.313
34,16,South,car,1152,560,2.447,6.492,3.6,2,0.312
35,4,West,car,231,625,8.277,6.908,11.8,1,0.908
35,7,East,car,766,196,1.573,-2.006,20.0,1,0.892
35,1,East,car,848,241,4.167,-1.881,7.0,2,0.86
35,11,South,car,1130,454,0.993,0.718,16.9,1,0.819
35,8,East,car,950,179,4.405,4.627,3.7,3,0.803
35,2,North,car,517,149,4.564,3.231,0.0,2,0.775
35,10,East,car,852,150,1.015,2.533,10.7,1,0.744
35,3,North,car,498,122,4.567,6.336,0.1,2,0.587
35,13,South,car,1153,648,3.206,11.556,0.2,3,0.55
35,6,North,car,529,108,6.453,6.772,0.1,3,0.522
35,9,North,car,482,169,2.714,2.485,0.1,1,0.513
35,5,North,car,555,129,6.539,3.893,0.2,3,0.506
35,16,South,car,1150,560,2.412,6.54,3.0,2,0.432
35,12,North,car,463,136,2.505,6.0,0.2,1,0.363
35,15,North,car,447,115,2.095,9.471,0.4,1,0.323
35,14,East,car,990,161,4.882,8.868,2.6,3,0.258
36,4,West,car,233,623,8.25,6.833,11.7,1,0.874
36,7,East,car,759,197,1.545,-2.195,19.9,1,0.873
36,1,East,car,847,244,4.205,-1.983,7.1,2,0.825
36,8,East,car,950,180,4.413,4.616,3.6,3,0.818
36,2,North,car,517,149,4.564,3.231,0.0,2,0.768
36,10,East,car,850,151,1.002,2.439,10.6,1,0.732
36,11,South,car,1129,450,0.916,0.531,17.3,1,0.637
36,3,North,car,498,122,4.566,6.334,0.1,2,0.586
36,13,South,car,1153,648,3.207,11.556,0.2,3,0.55
36,6,North,car,529,108,6.444,6.757,0.1,3,0.513
36,9,North,car,482,169,2.714,2.485,0.1,1,0.501
36,5,North,car,555,129,6.534,3.873,0.1,3,0.495
36,16,South,car,1151,560,2.429,6.499,3.1,2,0.47
36,17,South,car,1141,560,2.206,6.916,0.0,2,0.396
36,12,North,car,463,137,2.504,5.999,0.1,1,0.345
36,14,East,car,990,162,4.908,8.771,2.8,3,0.322
36,15,North,car,447,115,2.095,9.471,0.4,1,0.316
37,7,East,car,752,200,1.529,-2.402,20.2,1,0.887
37,4,West,car,237,623,8.269,6.717,11.6,1,0.885
37,1,East,car,846,244,4.211,-2.032,7.0,2,0.883
37,8,East,car,950,180,4.415,4.572,3.6,3,0.82
37,2,North,car,517,149,4.563,3.23,0.0,2,0.78
37,11,South,car,1124,448,0.819,0.687,16.9,1,0.749
37,10,East,car,848,151,0.98,2.357,10.4,1,0.714
37,3,North,car,498,122,4.565,6.333,0.1,2,0.588
37,16,South,car,1151,560,2.429,6.504,2.9,2,0.539
37,13,South,car,1153,648,3.212,11.571,0.2,3,0.528
37,6,North,car,529,108,6.443,6.754,0.1,3,0.526
37,9,North,car,482,169,2.714,2.484,0.1,1,0.502
37,5,North,car,555,129,6.534,3.875,0.0,3,0.501
37,14,East,car,990,162,4.92,8.643,3.1,3,0.489
37,12,North,car,463,137,2.503,5.997,0.1,1,0.356
37,15,North,car,447,115,2.096,9.471,0.4,1,0.315
38,4,West,car,238,624,8.276,6.682,11.4,1,0.906
38,1,East,car,844,245,4.217,-2.092,7.1,2,0.897
38,7,East,car,745,201,1.477,-2.577,20.2,1,0.887
38,8,East,car,949,180,4.402,4.53,3.5,3,0.802
38,10,East,car,846,150,0.914,2.301,10.3,1,0.799
38,2,North,car,517,149,4.564,3.231,0.0,2,0.789
38,11,South,car,1122,446,0.776,0.698,13.0,1,0.777
38,16,South,car,1151,560,2.431,6.508,2.7,2,0.618
38,3,North,car,498,122,4.565,6.335,0.1,2,0.598
38,13,South,car,1153,648,3.212,11.574,0.2,3,0.565
38,6,North,car,529,108,6.444,6.756,0.1,3,0.55
38,9,North,car,482,169,2.713,2.484,0.1,1,0.517
38,5,North,car,555,129,6.536,3.876,0.1,3,0.512
38,18,South,car,1094,665,2.152,13.012,0.0,3,0.499
38,14,East,car,990,163,4.924,8.612,3.1,3,0.482
38,12,North,car,463,137,2.503,5.998,0.1,1,0.371
38,15,North,car,447,115,2.098,9.472,0.4,1,0.324
38,17,South,car,1141,559,2.201,6.896,1.0,2,0.299
39,1,East,car,844,247,4.232,-2.151,7.1,2,0.907
39,7,East,car,738,202,1.438,-2.746,20.2,1,0.906
39,4,West,car,240,623,8.267,6.609,11.1,1,0.874
39,10,East,car,843,150,0.869,2.213,10.1,1,0.811
39,8,East,car,949,180,4.403,4.526,3.4,3,0.802
39,2,North,car,517,149,4.563,3.231,0.0,2,0.797
39,11,South,car,1119,444,0.704,0.753,12.2,1,0.73
39,16,South,car,1150,560,2.416,6.53,2.5,2,0.651
39,3,North,car,498,122,4.564,6.335,0.1,2,0.595
39,13,South,car,1153,648,3.209,11.571,0.2,3,0.578
39,6,North,car,529,108,6.444,6.751,0.1,3,0.556
39,5,North,car,555,129,6.534,3.88,0.1,3,0.515
39,18,South,car,1094,665,2.153,13.013,0.1,3,0.504
39,9,North,car,482,169,2.714,2.489,0.1,1,0.504
39,14,East,car,990,162,4.899,8.697,2.8,3,0.485
39,12,North,car,463,137,2.501,5.996,0.1,1,0.382
39,15,North,car,447,115,2.098,9.471,0.4,1,0.324
39,17,South,car,1141,559,2.198,6.897,0.7,2,0.255
40,1,East,car,842,248,4.244,-2.209,7.0,2,0.915
40,7,East,car,730,204,1.413,-2.954,20.5,1,0.899
40,8,East,car,948,180,4.396,4.492,3.5,3,0.83
40,10,East,car,842,150,0.851,2.145,10.0,1,0.819
40,2,North,car,517,149,4.563,3.231,0.0,2,0.818
40,11,South,car,1119,440,0.663,0.566,12.1,1,0.714
40,3,North,car,498,122,4.564,6.335,0.1,2,0.635
40,6,North,car,529,108,6.443,6.748,0.1,3,0.605
40,16,South,car,1150,560,2.403,6.562,2.2,2,0.568
40,5,North,car,555,129,6.535,3.875,0.1,3,0.563
40,9,North,car,482,169,2.714,2.484,0.1,1,0.55
40,13,South,car,1153,648,3.208,11.569,0.2,3,0.528
40,14,East,car,989,162,4.888,8.694,2.7,3,0.523
40,4,West,car,247,619,8.198,6.385,11.5,1,0.48
40,12,North,car,463,137,2.501,5.994,0.1,1,0.398
40,15,North,car,447,115,2.099,9.475,0.4,1,0.352
40,17,South,car,1141,560,2.213,6.92,0.2,2,0.335
41,7,East,car,722,207,1.396,-3.15,20.4,1,0.909
41,1,East,car,841,249,4.258,-2.279,6.9,2,0.905
41,4,West,car,250,618,8.184,6.293,11.3,1,0.901
41,2,North,car,517,149,4.563,3.231,0.0,2,0.812
41,11,South,car,1114,432,0.516,0.32,12.5,1,0.808
41,10,East,car,840,151,0.863,2.013,9.8,1,0.78
41,8,East,car,948,180,4.4,4.461,3.7,3,0.74
41,3,North,car,498,122,4.564,6.337,0.1,2,0.622
41,6,North,car,529,108,6.445,6.754,0.1,3,0.584
41,13,South,car,1153,647,3.204,11.554,0.1,3,0.581
41,16,South,car,1150,560,2.417,6.539,2.2,2,0.552
41,5,North,car,555,129,6.535,3.878,0.1,3,0.544
41,14,East,car,989,162,4.895,8.638,2.8,3,0.532
41,9,North,car,482,169,2.714,2.485,0.1,1,0.526
41,19,South,car,1254,642,7.817,8.057,0.0,1,0.45
41,12,North,car,463,137,2.501,5.995,0.1,1,0.389
41,18,South,car,1093,665,2.147,13.012,0.2,3,0.374
41,15,North,car,447,115,2.1,9.475,0.4,1,0.341
42,4,West,car,253,618,8.196,6.175,11.2,1,0.922
42,1,East,car,840,252,4.313,-2.393,7.2,2,0.918
42,7,East,car,715,209,1.366,-3.33,20.2,1,0.902
42,10,East,car,838,151,0.816,1.957,9.6,1,0.796
42,2,North,car,517,149,4.563,3.23,0.0,2,0.79
42,3,North,car,498,122,4.564,6.335,0.1,2,0.599
42,8,East,car,947,181,4.381,4.385,3.9,3,0.593
42,11,South,car,1116,431,0.535,0.151,12.2,1,0.57
42,13,South,car,1153,648,3.207,11.562,0.2,3,0.552
42,6,North,car,529,108,6.445,6.757,0.1,3,0.55
42,5,North,car,555,129,6.535,3.875,0.1,3,0.51
42,9,North,car,482,169,2.715,2.484,0.1,1,0.501
42,16,South,car,1151,560,2.431,6.512,2.2,2,0.492
42,19,South,car,1253,640,7.711,7.913,18.1,1,0.459
42,14,East,car,990,162,4.912,8.671,2.6,3,0.388
42,12,North,car,463,137,2.501,5.993,0.1,1,0.351
42,15,North,car,447,115,2.098,9.473,0.4,1,0.307
42,17,South,car,1141,560,2.207,6.917,0.0,2,0.302
43,4,West,car,256,617,8.182,6.077,11.2,1,0.925
43,1,East,car,839,253,4.313,-2.453,7.2,2,0.923
43,7,East,car,706,211,1.343,-3.52,20.2,1,0.911
43,2,North,car,517,149,4.564,3.231,0.0,2,0.786
43,11,South,car,1117,429,0.521,-0.033,12.3,1,0.655
43,3,North,car,498,122,4.565,6.338,0.1,2,0.593
43,8,East,car,946,181,4.368,4.327,4.0,3,0.585
43,13,South,car,1153,647,3.203,11.551,0.2,3,0.554
43,6,North,car,529,108,6.447,6.763,0.1,3,0.539
43,5,North,car,555,129,6.536,3.875,0.1,3,0.499
43,9,North,car,482,169,2.715,2.485,0.1,1,0.492
43,14,East,car,990,162,4.908,8.715,2.4,3,0.473
43,16,South,car,1151,560,2.422,6.529,2.1,2,0.426
43,12,North,car,463,137,2.502,5.995,0.1,1,0.346
43,19,South,car,1252,638,7.633,7.749,18.1,1,0.34
43,17,South,car,1141,560,2.212,6.933,0.3,2,0.309
43,15,North,car,447,115,2.098,9.473,0.4,1,0.3
43,10,East,car,835,152,0.837,1.797,9.7,1,0.293
44,1,East,car,838,256,4.363,-2.529,7.2,2,0.931
44,7,East,car,698,213,1.318,-3.708,20.0,1,0.918
44,4,West,car,259,616,8.173,5.993,11.1,1,0.916
44,10,East,car,833,153,0.833,1.671,9.9,1,0.807
44,2,North,car,517,149,4.565,3.232,0.0,2,0.785
44,11,South,car,1113,425,0.433,-0.065,11.9,1,0.679
44,3,North,car,498,122,4.566,6.338,0.1,2,0.597
44,8,East,car,946,181,4.378,4.307,3.8,3,0.58
44,6,North,car,529,108,6.448,6.768,0.0,3,0.539
44,13,South,car,1153,647,3.204,11.556,0.2,3,0.511
44,5,North,car,555,129,6.537,3.871,0.1,3,0.499
44,9,North,car,482,169,2.714,2.485,0.1,1,0.496
44,14,East,car,990,161,4.896,8.803,2.1,3,0.467
44,19,South,car,1251,637,7.535,7.712,15.0,1,0.442
44,16,South,car,1150,560,2.403,6.559,1.8,2,0.43
44,12,North,car,463,137,2.502,5.994,0.1,1,0.341
44,15,North,car,447,115,2.097,9.477,0.4,1,0.294
45,1,East,car,837,256,4.362,-2.58,7.0,2,0.92
45,7,East,car,689,215,1.278,-3.895,20.0,1,0.913
45,4,West,car,261,615,8.159,5.914,10.9,1,0.91
45,2,North,car,517,149,4.565,3.231,0.0,2,0.771
45,10,East,car,831,152,0.782,1.647,9.6,1,0.742
45,11,South,car,1113,425,0.424,-0.081,11.6,1,0.603
45,3,North,car,498,122,4.566,6.338,0.1,2,0.592
45,6,North,car,529,108,6.447,6.765,0.1,3,0.52
45,13,South,car,1153,647,3.202,11.548,0.1,3,0.517
45,9,North,car,482,169,2.715,2.484,0.1,1,0.491
45,5,North,car,555,129,6.538,3.868,0.1,3,0.484
45,14,East,car,989,162,4.874,8.733,2.2,3,0.466
45,8,East,car,945,181,4.339,4.284,3.8,3,0.461
45,19,South,car,1250,636,7.437,7.679,13.5,1,0.426
45,16,South,car,1149,560,2.375,6.606,1.6,2,0.405
45,12,North,car,463,136,2.501,6.009,0.2,1,0.347
45,15,North,car,447,115,2.096,9.476,0.4,1,0.287
46,1,East,car,836,257,4.371,-2.615,7.0,2,0.916
46,7,East,car,680,217,1.239,-4.06,20.0,1,0.902
46,4,West,car,264,616,8.172,5.827,10.8,1,0.9
46,2,North,car,517,149,4.566,3.232,0.0,2,0.775
46,3,North,car,498,122,4.568,6.338,0.1,2,0.61
46,13,South,car,1153,647,3.203,11.549,0.1,3,0.601
46,11,South,car,1113,422,0.392,-0.218,11.8,1,0.597
46,8,East,car,945,181,4.332,4.264,3.7,3,0.587
46,6,North,car,529,108,6.448,6.77,0.1,3,0.538
46,9,North,car,482,169,2.714,2.484,0.1,1,0.509
46,16,South,car,1148,560,2.362,6.625,1.4,2,0.506
46,5,North,car,555,129,6.542,3.861,0.1,3,0.502
46,14,East,car,989,162,4.869,8.69,2.5,3,0.446
46,10,East,car,828,152,0.712,1.565,9.6,1,0.359
46,12,North,car,463,136,2.503,6.001,0.1,1,0.346
46,15,North,car,446,115,2.094,9.477,0.4,1,0.297
47,7,East,car,672,220,1.231,-4.237,19.8,1,0.913
47,1,East,car,835,259,4.396,-2.686,7.0,2,0.902
47,4,West,car,266,615,8.156,5.747,10.6,1,0.897
47,10,East,car,825,152,0.667,1.471,9.6,1,0.79
47,2,North,car,517,149,4.566,3.232,0.1,2,0.771
47,11,South,car,1109,419,0.312,-0.146,11.4,1,0.684
47,3,North,car,498,122,4.568,6.337,0.1,2,0.607
47,13,South,car,1153,647,3.202,11.542,0.1,3,0.58
47,8,East,car,945,181,4.333,4.258,3.7,3,0.57
47,9,North,car,482,169,2.714,2.483,0.1,1,0.515
47,6,North,car,529,108,6.458,6.779,0.1,3,0.513
47,5,North,car,555,129,6.544,3.874,0.2,3,0.5
47,14,East,car,988,162,4.847,8.62,2.8,3,0.469
47,16,South,car,1147,560,2.341,6.673,1.2,2,0.414
47,12,North,car,463,137,2.504,6.0,0.1,1,0.343
47,15,North,car,446,115,2.094,9.475,0.4,1,0.295
48,1,East,car,834,261,4.42,-2.777,7.1,2,0.916
48,7,East,car,662,222,1.208,-4.419,19.8,1,0.9
48,4,West,car,269,614,8.152,5.68,10.4,1,0.899
48,10,East,car,823,152,0.641,1.374,9.7,1,0.772
48,2,North,car,517,149,4.565,3.231,0.0,2,0.77
48,3,North,car,498,122,4.567,6.337,0.1,2,0.588
48,8,East,car,944,182,4.332,4.159,3.9,3,0.564
48,13,South,car,1153,647,3.202,11.545,0.1,3,0.562
48,6,North,car,529,108,6.46,6.784,0.2,3,0.497
48,9,North,car,482,169,2.714,2.485,0.1,1,0.481
48,5,North,car,555,129,6.541,3.881,0.3,3,0.481
48,16,South,car,1147,560,2.343,6.653,1.2,2,0.469
48,14,East,car,988,163,4.883,8.543,2.4,3,0.457
48,11,South,car,1109,415,0.272,-0.461,11.8,1,0.44
48,12,North,car,463,136,2.503,6.001,0.1,1,0.341
48,15,North,car,446,115,2.095,9.474,0.4,1,0.283
49,7,East,car,653,225,1.184,-4.587,19.6,1,0.905
49,1,East,car,833,263,4.442,-2.853,7.4,2,0.902
49,4,West,car,271,614,8.152,5.609,10.3,1,0.892
49,2,North,car,517,149,4.564,3.229,0.0,2,0.776
49,10,East,car,820,152,0.609,1.286,9.6,1,0.716
49,8,East,car,943,182,4.322,4.127,3.8,3,0.615
49,3,North,car,498,122,4.567,6.335,0.1,2,0.598
49,13,South,car,1153,647,3.203,11.554,0.1,3,0.543
49,16,South,car,1147,560,2.337,6.679,1.1,2,0.511
49,6,North,car,529,108,6.459,6.783,0.2,3,0.509
49,5,North,car,555,129,6.537,3.888,0.3,3,0.501
49,9,North,car,482,169,2.714,2.483,0.1,1,0.5
49,14,East,car,988,163,4.884,8.472,2.7,3,0.43
49,12,North,car,463,137,2.504,6.0,0.1,1,0.352
49,11,South,car,1103,411,0.159,-0.28,11.2,1,0.334
49,15,North,car,446,115,2.094,9.471,0.4,1,0.295
50,7,East,car,643,227,1.142,-4.757,19.6,1,0.892
50,1,East,car,832,265,4.477,-2.924,7.5,2,0.888
50,4,West,car,273,613,8.138,5.541,10.1,1,0.886
50,2,North,car,517,149,4.564,3.23,0.0,2,0.771
50,3,North,car,498,122,4.567,6.337,0.1,2,0.596
50,10,East,car,818,152,0.583,1.204,9.6,1,0.514
50,9,North,car,482,169,2.714,2.484,0.1,1,0.508
50,6,North,car,529,108,6.458,6.779,0.2,3,0.504
50,5,North,car,555,129,6.538,3.888,0.3,3,0.494
50,13,South,car,1153,647,3.204,11.555,0.1,3,0.49
50,14,East,car,988,163,4.917,8.423,2.7,3,0.484
50,11,South,car,1102,408,0.116,-0.425,11.6,1,0.477
50,16,South,car,1147,560,2.337,6.679,0.9,2,0.454
50,8,East,car,943,182,4.34,4.084,3.7,3,0.438
50,12,North,car,463,136,2.504,6.0,0.1,1,0.351
50,15,North,car,446,115,2.095,9.475,0.4,1,0.298
51,7,East,car,633,230,1.136,-4.939,19.4,1,0.897
51,4,West,car,276,612,8.135,5.451,10.1,1,0.89
51,1,East,car,831,267,4.5,-2.998,7.3,2,0.886
51,2,North,car,517,149,4.563,3.229,0.0,2,0.766
51,10,East,car,815,152,0.512,1.141,9.6,1,0.658
51,11,South,car,1105,407,0.135,-0.711,11.7,1,0.584
51,3,North,car,498,122,4.566,6.334,0.1,2,0.568
51,14,East,car,988,164,4.905,8.392,2.9,3,0.522
51,16,South,car,1147,560,2.349,6.648,1.2,2,0.501
51,13,South,car,1153,648,3.205,11.557,0.1,3,0.488
51,6,North,car,529,108,6.457,6.777,0.3,3,0.486
51,8,East,car,942,183,4.332,3.979,4.0,3,0.481
51,9,North,car,482,169,2.714,2.488,0.1,1,0.474
51,5,North,car,554,129,6.535,3.89,0.3,3,0.461
51,12,North,car,463,137,2.501,5.999,0.1,1,0.345
51,15,North,car,447,115,2.095,9.473,0.4,1,0.283
52,4,West,car,278,611,8.124,5.365,9.9,1,0.914
52,7,East,car,623,234,1.134,-5.125,19.5,1,0.909
52,1,East,car,830,269,4.534,-3.064,7.3,2,0.889
52,10,East,car,812,151,0.458,1.079,9.5,1,0.773
52,2,North,car,517,149,4.563,3.229,0.0,2,0.772
52,3,North,car,498,122,4.565,6.334,0.1,2,0.571
52,6,North,car,529,108,6.457,6.781,0.3,3,0.504
52,14,East,car,987,163,4.855,8.373,2.9,3,0.484
52,9,North,car,482,169,2.714,2.487,0.1,1,0.482
52,11,South,car,1105,405,0.124,-0.849,12.4,1,0.476
52,5,North,car,554,129,6.534,3.898,0.3,3,0.472
52,8,East,car,942,183,4.335,3.97,4.1,3,0.41
52,13,South,car,1153,648,3.204,11.56,0.2,3,0.388
52,16,South,car,1147,560,2.35,6.654,1.2,2,0.371
52,12,North,car,463,137,2.5,5.999,0.1,1,0.35
52,15,North,car,447,115,2.096,9.472,0.4,1,0.298
53,4,West,car,281,611,8.13,5.302,9.7,1,0.931
53,7,East,car,612,236,1.105,-5.282,19.3,1,0.913
53,1,East,car,829,272,4.584,-3.155,7.5,2,0.891
53,2,North,car,517,149,4.563,3.229,0.0,2,0.771
53,10,East,car,810,152,0.451,0.975,9.3,1,0.633
53,3,North,car,498,122,4.567,6.333,0.1,2,0.576
53,14,East,car,987,164,4.865,8.306,2.9,3,0.537
53,6,North,car,529,108,6.458,6.782,0.2,3,0.5
53,9,North,car,482,169,2.714,2.487,0.1,1,0.494
53,5,North,car,554,129,6.535,3.896,0.3,3,0.475
53,13,South,car,1153,648,3.205,11.558,0.1,3,0.465
53,16,South,car,1147,560,2.347,6.659,1.1,2,0.454
53,8,East,car,942,183,4.34,3.915,4.2,3,0.415
53,12,North,car,463,137,2.5,5.999,0.1,1,0.338
53,15,North,car,446,115,2.095,9.472,0.4,1,0.303
53,18,South,car,1094,665,2.157,13.025,0.1,3,0.282
54,4,West,car,283,611,8.123,5.238,9.5,1,0.937
54,7,East,car,602,239,1.091,-5.446,19.1,1,0.912
54,1,East,car,828,275,4.634,-3.251,7.6,2,0.903
54,2,North,car,517,149,4.563,3.229,0.0,2,0.786
54,10,East,car,806,152,0.382,0.85,9.5,1,0.729
54,14,East,car,987,164,4.872,8.273,3.0,3,0.595
54,3,North,car,498,122,4.565,6.332,0.1,2,0.579
54,8,East,car,940,184,4.321,3.783,4.4,3,0.531
54,6,North,car,529,108,6.461,6.793,0.3,3,0.501
54,13,South,car,1153,648,3.206,11.56,0.1,3,0.498
54,5,North,car,554,129,6.532,3.902,0.3,3,0.485
54,9,North,car,482,169,2.714,2.489,0.1,1,0.483
54,20,South,car,1229,590,5.641,4.506,0.0,1,0.459
54,16,South,car,1147,560,2.343,6.671,1.0,2,0.443
54,12,North,car,463,137,2.498,5.992,0.1,1,0.327
54,18,South,car,1094,665,2.162,13.025,0.1,3,0.313
54,15,North,car,447,115,2.097,9.472,0.4,1,0.295
55,4,West,car,284,610,8.12,5.181,9.4,1,0.944
55,7,East,car,591,242,1.064,-5.607,19.0,1,0.921
55,1,East,car,827,276,4.657,-3.321,7.4,2,0.894
55,2,North,car,517,149,4.563,3.23,0.0,2,0.798
55,14,East,car,987,164,4.898,8.226,3.0,3,0.62
55,10,East,car,804,152,0.375,0.77,9.6,1,0.606
55,3,North,car,498,122,4.564,6.333,0.1,2,0.591
55,6,North,car,529,108,6.462,6.798,0.3,3,0.521
55,13,South,car,1153,647,3.206,11.555,0.1,3,0.512
55,5,North,car,554,129,6.531,3.904,0.4,3,0.511
55,9,North,car,482,169,2.714,2.488,0.1,1,0.487
55,16,South,car,1147,560,2.336,6.682,0.4,2,0.48
55,20,South,car,1228,588,5.555,4.397,14.0,1,0.439
55,11,South,car,1099,398,-0.023,-0.887,11.4,1,0.394
55,12,North,car,463,137,2.498,5.992,0.1,1,0.348
55,8,East,car,940,184,4.321,3.764,4.4,3,0.339
55,18,South,car,1094,665,2.156,13.023,0.1,3,0.321
55,15,North,car,447,115,2.099,9.474,0.4,1,0.306
56,4,West,car,287,610,8.115,5.109,9.2,1,0.942
56,7,East,car,581,245,1.062,-5.762,18.8,1,0.92
56,1,East,car,826,278,4.679,-3.379,7.5,2,0.888
56,2,North,car,517,149,4.562,3.229,0.0,2,0.801
56,10,East,car,801,151,0.311,0.718,9.3,1,0.73
56,14,East,car,986,165,4.895,8.156,3.3,3,0.676
56,20,South,car,1227,588,5.481,4.491,8.1,1,0.641
56,3,North,car,498,122,4.563,6.33,0.1,2,0.603
56,6,North,car,529,108,6.443,6.754,0.1,3,0.55
56,5,North,car,555,129,6.529,3.869,0.1,3,0.511
56,13,South,car,1153,648,3.207,11.561,0.1,3,0.507
56,16,South,car,1147,560,2.347,6.66,1.0,2,0.503
56,9,North,car,482,169,2.715,2.487,0.1,1,0.5
56,8,East,car,938,185,4.299,3.692,4.5,3,0.493
56,12,North,car,463,137,2.497,5.993,0.1,1,0.358
56,18,South,car,1094,665,2.16,13.016,0.0,3,0.333
56,15,North,car,447,115,2.099,9.475,0.4,1,0.319
57,4,West,car,289,609,8.095,5.04,9.1,1,0.935
57,1,East,car,825,282,4.735,-3.502,7.7,2,0.916
57,7,East,car,569,248,1.033,-5.917,18.5,1,0.907
57,2,North,car,517,149,4.562,3.228,0.0,2,0.795
57,10,East,car,797,151,0.256,0.617,9.6,1,0.771
57,14,East,car,986,165,4.893,8.104,3.7,3,0.661
57,20,South,car,1226,586,5.445,4.295,9.7,1,0.634
57,3,North,car,498,122,4.561,6.329,0.1,2,0.581
57,6,North,car,529,108,6.442,6.75,0.1,3,0.527
57,16,South,car,1148,560,2.355,6.633,1.1,2,0.521
57,13,South,car,1153,648,3.207,11.562,0.1,3,0.52
57,5,North,car,554,129,6.527,3.873,0.0,3,0.478
57,9,North,car,482,169,2.714,2.491,0.1,1,0.475
57,8,East,car,938,184,4.283,3.684,4.2,3,0.433
57,12,North,car,463,137,2.494,6.0,0.1,1,0.361
57,18,South,car,1094,665,2.159,13.016,0.0,3,0.32
57,15,North,car,447,115,2.102,9.472,0.4,1,0.308
58,4,West,car,290,608,8.088,4.992,8.9,1,0.936
58,7,East,car,558,252,1.041,-6.082,18.4,1,0.912
58,1,East,car,824,284,4.775,-3.564,7.8,2,0.905
58,2,North,car,517,149,4.563,3.228,0.0,2,0.772
58,10,East,car,796,151,0.229,0.562,9.4,1,0.712
58,22,East,car,940,150,2.801,6.784,0.0,2,0.704
58,14,East,car,985,164,4.855,8.135,3.3,3,0.659
58,20,South,car,1227,582,5.419,3.9,16.2,1,0.59
58,3,North,car,498,122,4.561,6.327,0.1,2,0.552
58,6,North,car,529,108,6.439,6.743,0.1,3,0.495
58,16,South,car,1148,560,2.361,6.629,1.1,2,0.49
58,13,South,car,1153,648,3.207,11.562,0.2,3,0.468
58,5,North,car,555,129,6.531,3.866,0.1,3,0.45
58,9,North,car,482,169,2.714,2.487,0.1,1,0.449
58,12,North,car,463,137,2.496,5.994,0.1,1,0.335
58,18,South,car,1094,665,2.15,13.028,0.1,3,0.299
58,15,North,car,447,115,2.102,9.474,0.4,1,0.282
59,4,West,car,292,608,8.089,4.946,8.5,1,0.935
